k,f,name,E_semi,T_semi,obj_semi,E_active,T_active,obj_active,dE,dT,dObj
1,5,"Instance_100_5_3_0,6_0,6_10_Rep0",1034,93618,94652,12247,93069,105316,11213,-549,10664
1,5,"Instance_100_5_3_0,6_0,6_10_Rep1",1613,118897,120510,1568,114397,115965,-45,-4500,-4545
1,5,"Instance_100_5_3_0,6_0,6_10_Rep2",0,146364,146364,6448,138616,145064,6448,-7748,-1300
1,5,"Instance_100_5_3_0,6_0,6_10_Rep3",196,195094,195290,8902,185884,194786,8706,-9210,-504
1,5,"Instance_100_5_3_0,6_0,6_10_Rep4",1550,169372,170922,2265,157714,159979,715,-11658,-10943
1,5,"Instance_100_5_3_0,6_0,6_20_Rep0",3443,180415,183858,3443,176048,179491,0,-4367,-4367
1,5,"Instance_100_5_3_0,6_0,6_20_Rep1",411,154151,154562,2626,148762,151388,2215,-5389,-3174
1,5,"Instance_100_5_3_0,6_0,6_20_Rep2",1002,121953,122955,1078,113666,114744,76,-8287,-8211
1,5,"Instance_100_5_3_0,6_0,6_20_Rep3",311,155517,155828,2371,151268,153639,2060,-4249,-2189
1,5,"Instance_100_5_3_0,6_0,6_20_Rep4",577,110710,111287,2190,108761,110951,1613,-1949,-336
1,5,"Instance_100_5_3_0,6_1_10_Rep0",0,152553,152553,100,146105,146205,100,-6448,-6348
1,5,"Instance_100_5_3_0,6_1_10_Rep1",0,113059,113059,3264,107990,111254,3264,-5069,-1805
1,5,"Instance_100_5_3_0,6_1_10_Rep2",609,114527,115136,1737,112007,113744,1128,-2520,-1392
1,5,"Instance_100_5_3_0,6_1_10_Rep3",366,118972,119338,1680,118098,119778,1314,-874,440
1,5,"Instance_100_5_3_0,6_1_10_Rep4",35,162555,162590,5407,168413,173820,5372,5858,11230
1,5,"Instance_100_5_3_0,6_1_20_Rep0",0,111633,111633,169,109081,109250,169,-2552,-2383
1,5,"Instance_100_5_3_0,6_1_20_Rep1",116,140451,140567,7020,132921,139941,6904,-7530,-626
1,5,"Instance_100_5_3_0,6_1_20_Rep2",471,106653,107124,351,120832,121183,-120,14179,14059
1,5,"Instance_100_5_3_0,6_1_20_Rep3",1006,127027,128033,2576,122311,124887,1570,-4716,-3146
1,5,"Instance_100_5_3_0,6_1_20_Rep4",0,116719,116719,1418,111333,112751,1418,-5386,-3968
1,5,"Instance_100_5_5_0,2_0,2_10_Rep0",9175,16938,26113,38537,14498,53035,29362,-2440,26922
1,5,"Instance_100_5_5_0,2_0,2_10_Rep1",12369,18366,30735,28802,17409,46211,16433,-957,15476
1,5,"Instance_100_5_5_0,2_0,2_10_Rep2",10162,14504,24666,22317,13706,36023,12155,-798,11357
1,5,"Instance_100_5_5_0,2_0,2_10_Rep3",8378,19183,27561,13663,19265,32928,5285,82,5367
1,5,"Instance_100_5_5_0,2_0,2_10_Rep4",11230,15407,26637,24340,16231,40571,13110,824,13934
1,5,"Instance_100_5_5_0,2_0,2_20_Rep0",7333,9463,16796,21306,9299,30605,13973,-164,13809
1,5,"Instance_100_5_5_0,2_0,2_20_Rep1",6562,13493,20055,18602,11989,30591,12040,-1504,10536
1,5,"Instance_100_5_5_0,2_0,2_20_Rep2",6068,11163,17231,22045,12242,34287,15977,1079,17056
1,5,"Instance_100_5_5_0,2_0,2_20_Rep3",6508,10928,17436,20491,9926,30417,13983,-1002,12981
1,5,"Instance_100_5_5_0,2_0,2_20_Rep4",4682,8197,12879,23180,8206,31386,18498,9,18507
1,5,"Instance_100_5_5_0,2_0,6_10_Rep0",996,3060,4056,7691,10440,18131,6695,7380,14075
1,5,"Instance_100_5_5_0,2_0,6_10_Rep1",2929,3175,6104,11290,3366,14656,8361,191,8552
1,5,"Instance_100_5_5_0,2_0,6_10_Rep2",2299,2626,4925,10740,4227,14967,8441,1601,10042
1,5,"Instance_100_5_5_0,2_0,6_10_Rep3",1461,3715,5176,12665,4099,16764,11204,384,11588
1,5,"Instance_100_5_5_0,2_0,6_10_Rep4",3594,4235,7829,5313,3946,9259,1719,-289,1430
1,5,"Instance_100_5_5_0,2_0,6_20_Rep0",610,2201,2811,5679,2559,8238,5069,358,5427
1,5,"Instance_100_5_5_0,2_0,6_20_Rep1",1383,1814,3197,5717,5748,11465,4334,3934,8268
1,5,"Instance_100_5_5_0,2_0,6_20_Rep2",1461,435,1896,4614,3136,7750,3153,2701,5854
1,5,"Instance_100_5_5_0,2_0,6_20_Rep3",924,872,1796,4683,1063,5746,3759,191,3950
1,5,"Instance_100_5_5_0,2_0,6_20_Rep4",1545,1083,2628,7660,1008,8668,6115,-75,6040
1,5,"Instance_100_5_5_0,2_1_10_Rep0",0,0,0,100,28,128,100,28,128
1,5,"Instance_100_5_5_0,2_1_10_Rep1",0,0,0,86,32,118,86,32,118
1,5,"Instance_100_5_5_0,2_1_10_Rep2",0,118,118,324,289,613,324,171,495
1,5,"Instance_100_5_5_0,2_1_10_Rep3",0,0,0,708,306,1014,708,306,1014
1,5,"Instance_100_5_5_0,2_1_10_Rep4",0,0,0,934,945,1879,934,945,1879
1,5,"Instance_100_5_5_0,2_1_20_Rep0",0,0,0,0,0,0,0,0,0
1,5,"Instance_100_5_5_0,2_1_20_Rep1",0,0,0,21,262,283,21,262,283
1,5,"Instance_100_5_5_0,2_1_20_Rep2",0,0,0,363,24,387,363,24,387
1,5,"Instance_100_5_5_0,2_1_20_Rep3",0,0,0,329,190,519,329,190,519
1,5,"Instance_100_5_5_0,2_1_20_Rep4",0,0,0,8,36,44,8,36,44
1,5,"Instance_100_5_5_0,4_0,2_10_Rep0",5002,44873,49875,10001,44378,54379,4999,-495,4504
1,5,"Instance_100_5_5_0,4_0,2_10_Rep1",2481,53505,55986,14733,51052,65785,12252,-2453,9799
1,5,"Instance_100_5_5_0,4_0,2_10_Rep2",3531,50334,53865,16079,47018,63097,12548,-3316,9232
1,5,"Instance_100_5_5_0,4_0,2_10_Rep3",5191,38236,43427,12324,39132,51456,7133,896,8029
1,5,"Instance_100_5_5_0,4_0,2_10_Rep4",2738,49891,52629,15218,51307,66525,12480,1416,13896
1,5,"Instance_100_5_5_0,4_0,2_20_Rep0",3290,31265,34555,10579,32376,42955,7289,1111,8400
1,5,"Instance_100_5_5_0,4_0,2_20_Rep1",3836,33931,37767,10518,34414,44932,6682,483,7165
1,5,"Instance_100_5_5_0,4_0,2_20_Rep2",5898,32263,38161,8620,31942,40562,2722,-321,2401
1,5,"Instance_100_5_5_0,4_0,2_20_Rep3",2199,23604,25803,15474,23985,39459,13275,381,13656
1,5,"Instance_100_5_5_0,4_0,2_20_Rep4",3177,35765,38942,13063,34621,47684,9886,-1144,8742
1,5,"Instance_100_5_5_0,4_0,6_10_Rep0",1542,12856,14398,8743,12352,21095,7201,-504,6697
1,5,"Instance_100_5_5_0,4_0,6_10_Rep1",0,36162,36162,1022,34589,35611,1022,-1573,-551
1,5,"Instance_100_5_5_0,4_0,6_10_Rep2",56,23224,23280,2430,20765,23195,2374,-2459,-85
1,5,"Instance_100_5_5_0,4_0,6_10_Rep3",1022,14279,15301,29352,16709,46061,28330,2430,30760
1,5,"Instance_100_5_5_0,4_0,6_10_Rep4",723,25301,26024,4657,23669,28326,3934,-1632,2302
1,5,"Instance_100_5_5_0,4_0,6_20_Rep0",4,21057,21061,1819,20363,22182,1815,-694,1121
1,5,"Instance_100_5_5_0,4_0,6_20_Rep1",138,25464,25602,2060,21831,23891,1922,-3633,-1711
1,5,"Instance_100_5_5_0,4_0,6_20_Rep2",215,19610,19825,2453,19757,22210,2238,147,2385
1,5,"Instance_100_5_5_0,4_0,6_20_Rep3",3966,12522,16488,4609,12486,17095,643,-36,607
1,5,"Instance_100_5_5_0,4_0,6_20_Rep4",0,23707,23707,2057,26375,28432,2057,2668,4725
1,5,"Instance_100_5_5_0,4_1_10_Rep0",0,21848,21848,276,21785,22061,276,-63,213
1,5,"Instance_100_5_5_0,4_1_10_Rep1",0,51379,51379,276,43134,43410,276,-8245,-7969
1,5,"Instance_100_5_5_0,4_1_10_Rep2",0,29775,29775,1484,31139,32623,1484,1364,2848
1,5,"Instance_100_5_5_0,4_1_10_Rep3",234,11645,11879,118,11270,11388,-116,-375,-491
1,5,"Instance_100_5_5_0,4_1_10_Rep4",0,33366,33366,1602,32717,34319,1602,-649,953
1,5,"Instance_100_5_5_0,4_1_20_Rep0",30,17671,17701,910,16806,17716,880,-865,15
1,5,"Instance_100_5_5_0,4_1_20_Rep1",0,17110,17110,74,15267,15341,74,-1843,-1769
1,5,"Instance_100_5_5_0,4_1_20_Rep2",13,16734,16747,586,14130,14716,573,-2604,-2031
1,5,"Instance_100_5_5_0,4_1_20_Rep3",156,20271,20427,330,25034,25364,174,4763,4937
1,5,"Instance_100_5_5_0,4_1_20_Rep4",39,24067,24106,408,20352,20760,369,-3715,-3346
1,5,"Instance_100_5_5_0,6_0,2_10_Rep0",13,106863,106876,4938,110489,115427,4925,3626,8551
1,5,"Instance_100_5_5_0,6_0,2_10_Rep1",1181,77853,79034,4060,77517,81577,2879,-336,2543
1,5,"Instance_100_5_5_0,6_0,2_10_Rep2",56,112677,112733,2615,108254,110869,2559,-4423,-1864
1,5,"Instance_100_5_5_0,6_0,2_10_Rep3",641,85099,85740,4578,84796,89374,3937,-303,3634
1,5,"Instance_100_5_5_0,6_0,2_10_Rep4",580,115637,116217,6735,115923,122658,6155,286,6441
1,5,"Instance_100_5_5_0,6_0,2_20_Rep0",0,112788,112788,1128,107617,108745,1128,-5171,-4043
1,5,"Instance_100_5_5_0,6_0,2_20_Rep1",8,113524,113532,494,111835,112329,486,-1689,-1203
1,5,"Instance_100_5_5_0,6_0,2_20_Rep2",360,113541,113901,1425,119888,121313,1065,6347,7412
1,5,"Instance_100_5_5_0,6_0,2_20_Rep3",446,122308,122754,1963,114760,116723,1517,-7548,-6031
1,5,"Instance_100_5_5_0,6_0,2_20_Rep4",0,92244,92244,5405,88656,94061,5405,-3588,1817
1,5,"Instance_100_5_5_0,6_0,6_10_Rep0",90,103152,103242,1165,103917,105082,1075,765,1840
1,5,"Instance_100_5_5_0,6_0,6_10_Rep1",293,87293,87586,4368,86692,91060,4075,-601,3474
1,5,"Instance_100_5_5_0,6_0,6_10_Rep2",16,142049,142065,616,134389,135005,600,-7660,-7060
1,5,"Instance_100_5_5_0,6_0,6_10_Rep3",0,118800,118800,870,112751,113621,870,-6049,-5179
1,5,"Instance_100_5_5_0,6_0,6_10_Rep4",0,113464,113464,431,106090,106521,431,-7374,-6943
1,5,"Instance_100_5_5_0,6_0,6_20_Rep0",175,98799,98974,295,92242,92537,120,-6557,-6437
1,5,"Instance_100_5_5_0,6_0,6_20_Rep1",250,92309,92559,1256,90946,92202,1006,-1363,-357
1,5,"Instance_100_5_5_0,6_0,6_20_Rep2",0,131146,131146,384,124762,125146,384,-6384,-6000
1,5,"Instance_100_5_5_0,6_0,6_20_Rep3",0,89541,89541,1568,83896,85464,1568,-5645,-4077
1,5,"Instance_100_5_5_0,6_0,6_20_Rep4",78,133577,133655,0,133974,133974,-78,397,319
1,5,"Instance_100_5_5_0,6_1_10_Rep0",33,111671,111704,0,112768,112768,-33,1097,1064
1,5,"Instance_100_5_5_0,6_1_10_Rep1",15,113265,113280,15,111096,111111,0,-2169,-2169
1,5,"Instance_100_5_5_0,6_1_10_Rep2",55,86632,86687,762,74421,75183,707,-12211,-11504
1,5,"Instance_100_5_5_0,6_1_10_Rep3",769,107786,108555,2133,104727,106860,1364,-3059,-1695
1,5,"Instance_100_5_5_0,6_1_10_Rep4",267,105132,105399,130,100793,100923,-137,-4339,-4476
1,5,"Instance_100_5_5_0,6_1_20_Rep0",0,103224,103224,0,100583,100583,0,-2641,-2641
1,5,"Instance_100_5_5_0,6_1_20_Rep1",0,108268,108268,520,108324,108844,520,56,576
1,5,"Instance_100_5_5_0,6_1_20_Rep2",597,102359,102956,35,112911,112946,-562,10552,9990
1,5,"Instance_100_5_5_0,6_1_20_Rep3",129,80994,81123,672,75829,76501,543,-5165,-4622
1,5,"Instance_100_5_5_0,6_1_20_Rep4",42,108157,108199,860,102337,103197,818,-5820,-5002
1,5,"Instance_150_10_3_0,2_0,2_10_Rep0",38646,62581,101227,90814,61880,152694,52168,-701,51467
1,5,"Instance_150_10_3_0,2_0,2_10_Rep1",37326,55591,92917,113812,64326,178138,76486,8735,85221
1,5,"Instance_150_10_3_0,2_0,2_10_Rep2",25511,50538,76049,88788,49883,138671,63277,-655,62622
1,5,"Instance_150_10_3_0,2_0,2_10_Rep3",45376,48026,93402,115093,44308,159401,69717,-3718,65999
1,5,"Instance_150_10_3_0,2_0,2_10_Rep4",46957,53162,100119,114044,52361,166405,67087,-801,66286
1,5,"Instance_150_10_3_0,2_0,2_20_Rep0",19916,40989,60905,69710,42933,112643,49794,1944,51738
1,5,"Instance_150_10_3_0,2_0,2_20_Rep1",17767,26236,44003,89990,26008,115998,72223,-228,71995
1,5,"Instance_150_10_3_0,2_0,2_20_Rep2",17731,33419,51150,65483,31096,96579,47752,-2323,45429
1,5,"Instance_150_10_3_0,2_0,2_20_Rep3",15038,28177,43215,77255,22080,99335,62217,-6097,56120
1,5,"Instance_150_10_3_0,2_0,2_20_Rep4",23131,32528,55659,97356,29614,126970,74225,-2914,71311
1,5,"Instance_150_10_3_0,2_0,6_10_Rep0",13085,7876,20961,57219,28134,85353,44134,20258,64392
1,5,"Instance_150_10_3_0,2_0,6_10_Rep1",6717,6401,13118,26831,23118,49949,20114,16717,36831
1,5,"Instance_150_10_3_0,2_0,6_10_Rep2",8309,14803,23112,42467,15141,57608,34158,338,34496
1,5,"Instance_150_10_3_0,2_0,6_10_Rep3",6130,10607,16737,27879,34055,61934,21749,23448,45197
1,5,"Instance_150_10_3_0,2_0,6_10_Rep4",13420,13424,26844,43000,11949,54949,29580,-1475,28105
1,5,"Instance_150_10_3_0,2_0,6_20_Rep0",4276,6014,10290,14597,5379,19976,10321,-635,9686
1,5,"Instance_150_10_3_0,2_0,6_20_Rep1",3524,6624,10148,21123,11809,32932,17599,5185,22784
1,5,"Instance_150_10_3_0,2_0,6_20_Rep2",0,808,808,12247,4968,17215,12247,4160,16407
1,5,"Instance_150_10_3_0,2_0,6_20_Rep3",712,1014,1726,8546,3338,11884,7834,2324,10158
1,5,"Instance_150_10_3_0,2_0,6_20_Rep4",2431,4593,7024,20489,6105,26594,18058,1512,19570
1,5,"Instance_150_10_3_0,2_1_10_Rep0",0,0,0,1629,309,1938,1629,309,1938
1,5,"Instance_150_10_3_0,2_1_10_Rep1",0,0,0,1597,3108,4705,1597,3108,4705
1,5,"Instance_150_10_3_0,2_1_10_Rep2",0,0,0,688,299,987,688,299,987
1,5,"Instance_150_10_3_0,2_1_10_Rep3",0,0,0,463,326,789,463,326,789
1,5,"Instance_150_10_3_0,2_1_10_Rep4",0,0,0,120,250,370,120,250,370
1,5,"Instance_150_10_3_0,2_1_20_Rep0",0,0,0,0,0,0,0,0,0
1,5,"Instance_150_10_3_0,2_1_20_Rep1",0,0,0,2264,373,2637,2264,373,2637
1,5,"Instance_150_10_3_0,2_1_20_Rep2",0,0,0,138,48,186,138,48,186
1,5,"Instance_150_10_3_0,2_1_20_Rep3",0,0,0,12,75,87,12,75,87
1,5,"Instance_150_10_3_0,2_1_20_Rep4",0,0,0,0,0,0,0,0,0
1,5,"Instance_150_10_3_0,4_0,2_10_Rep0",19559,164997,184556,76729,154642,231371,57170,-10355,46815
1,5,"Instance_150_10_3_0,4_0,2_10_Rep1",9907,196991,206898,53651,180008,233659,43744,-16983,26761
1,5,"Instance_150_10_3_0,4_0,2_10_Rep2",11233,195152,206385,43204,191331,234535,31971,-3821,28150
1,5,"Instance_150_10_3_0,4_0,2_10_Rep3",19945,195365,215310,55769,169488,225257,35824,-25877,9947
1,5,"Instance_150_10_3_0,4_0,2_10_Rep4",17674,178988,196662,63563,167177,230740,45889,-11811,34078
1,5,"Instance_150_10_3_0,4_0,2_20_Rep0",5602,160622,166224,52324,155658,207982,46722,-4964,41758
1,5,"Instance_150_10_3_0,4_0,2_20_Rep1",11634,108423,120057,47743,103855,151598,36109,-4568,31541
1,5,"Instance_150_10_3_0,4_0,2_20_Rep2",7566,130234,137800,57954,126832,184786,50388,-3402,46986
1,5,"Instance_150_10_3_0,4_0,2_20_Rep3",16567,117237,133804,42847,116466,159313,26280,-771,25509
1,5,"Instance_150_10_3_0,4_0,2_20_Rep4",8643,133990,142633,36630,134092,170722,27987,102,28089
1,5,"Instance_150_10_3_0,4_0,6_10_Rep0",2106,159426,161532,35431,150429,185860,33325,-8997,24328
1,5,"Instance_150_10_3_0,4_0,6_10_Rep1",1526,132661,134187,67336,102647,169983,65810,-30014,35796
1,5,"Instance_150_10_3_0,4_0,6_10_Rep2",7523,97275,104798,51142,85298,136440,43619,-11977,31642
1,5,"Instance_150_10_3_0,4_0,6_10_Rep3",2938,143482,146420,22703,133551,156254,19765,-9931,9834
1,5,"Instance_150_10_3_0,4_0,6_10_Rep4",8120,87506,95626,14605,81561,96166,6485,-5945,540
1,5,"Instance_150_10_3_0,4_0,6_20_Rep0",2974,61677,64651,5309,59030,64339,2335,-2647,-312
1,5,"Instance_150_10_3_0,4_0,6_20_Rep1",1428,137940,139368,17806,114208,132014,16378,-23732,-7354
1,5,"Instance_150_10_3_0,4_0,6_20_Rep2",1171,102675,103846,21346,84841,106187,20175,-17834,2341
1,5,"Instance_150_10_3_0,4_0,6_20_Rep3",2247,61703,63950,27166,53379,80545,24919,-8324,16595
1,5,"Instance_150_10_3_0,4_0,6_20_Rep4",1590,70273,71863,26910,57028,83938,25320,-13245,12075
1,5,"Instance_150_10_3_0,4_1_10_Rep0",0,94936,94936,14023,71421,85444,14023,-23515,-9492
1,5,"Instance_150_10_3_0,4_1_10_Rep1",3699,155257,158956,5267,132245,137512,1568,-23012,-21444
1,5,"Instance_150_10_3_0,4_1_10_Rep2",90,104721,104811,5166,77101,82267,5076,-27620,-22544
1,5,"Instance_150_10_3_0,4_1_10_Rep3",868,97493,98361,857,89122,89979,-11,-8371,-8382
1,5,"Instance_150_10_3_0,4_1_10_Rep4",861,72929,73790,892,65179,66071,31,-7750,-7719
1,5,"Instance_150_10_3_0,4_1_20_Rep0",2297,129311,131608,5552,112688,118240,3255,-16623,-13368
1,5,"Instance_150_10_3_0,4_1_20_Rep1",216,133524,133740,346,102138,102484,130,-31386,-31256
1,5,"Instance_150_10_3_0,4_1_20_Rep2",20,86171,86191,3600,74473,78073,3580,-11698,-8118
1,5,"Instance_150_10_3_0,4_1_20_Rep3",0,72273,72273,432,66170,66602,432,-6103,-5671
1,5,"Instance_150_10_3_0,4_1_20_Rep4",2229,60907,63136,4708,49869,54577,2479,-11038,-8559
1,5,"Instance_150_10_3_0,6_0,2_10_Rep0",122,400468,400590,11098,393769,404867,10976,-6699,4277
1,5,"Instance_150_10_3_0,6_0,2_10_Rep1",634,384961,385595,13025,374332,387357,12391,-10629,1762
1,5,"Instance_150_10_3_0,6_0,2_10_Rep2",1151,423943,425094,14042,413411,427453,12891,-10532,2359
1,5,"Instance_150_10_3_0,6_0,2_10_Rep3",56,383447,383503,9784,366890,376674,9728,-16557,-6829
1,5,"Instance_150_10_3_0,6_0,2_10_Rep4",0,444784,444784,12870,442734,455604,12870,-2050,10820
1,5,"Instance_150_10_3_0,6_0,2_20_Rep0",27,459027,459054,2941,456712,459653,2914,-2315,599
1,5,"Instance_150_10_3_0,6_0,2_20_Rep1",39,461609,461648,9191,456694,465885,9152,-4915,4237
1,5,"Instance_150_10_3_0,6_0,2_20_Rep2",12,434657,434669,4968,420655,425623,4956,-14002,-9046
1,5,"Instance_150_10_3_0,6_0,2_20_Rep3",0,334027,334027,6061,326887,332948,6061,-7140,-1079
1,5,"Instance_150_10_3_0,6_0,2_20_Rep4",0,399689,399689,2410,375700,378110,2410,-23989,-21579
1,5,"Instance_150_10_3_0,6_0,6_10_Rep0",474,322255,322729,9898,316888,326786,9424,-5367,4057
1,5,"Instance_150_10_3_0,6_0,6_10_Rep1",0,488900,488900,6112,473828,479940,6112,-15072,-8960
1,5,"Instance_150_10_3_0,6_0,6_10_Rep2",472,509033,509505,18728,470782,489510,18256,-38251,-19995
1,5,"Instance_150_10_3_0,6_0,6_10_Rep3",0,472225,472225,2209,462359,464568,2209,-9866,-7657
1,5,"Instance_150_10_3_0,6_0,6_10_Rep4",915,417145,418060,9340,394440,403780,8425,-22705,-14280
1,5,"Instance_150_10_3_0,6_0,6_20_Rep0",0,479420,479420,3797,459189,462986,3797,-20231,-16434
1,5,"Instance_150_10_3_0,6_0,6_20_Rep1",497,322020,322517,2970,319331,322301,2473,-2689,-216
1,5,"Instance_150_10_3_0,6_0,6_20_Rep2",590,364984,365574,3228,348644,351872,2638,-16340,-13702
1,5,"Instance_150_10_3_0,6_0,6_20_Rep3",48,318458,318506,7379,313463,320842,7331,-4995,2336
1,5,"Instance_150_10_3_0,6_0,6_20_Rep4",16,406956,406972,4533,388296,392829,4517,-18660,-14143
1,5,"Instance_150_10_3_0,6_1_10_Rep0",2100,367639,369739,8464,349820,358284,6364,-17819,-11455
1,5,"Instance_150_10_3_0,6_1_10_Rep1",174,401420,401594,739,392215,392954,565,-9205,-8640
1,5,"Instance_150_10_3_0,6_1_10_Rep2",64,418483,418547,1235,401317,402552,1171,-17166,-15995
1,5,"Instance_150_10_3_0,6_1_10_Rep3",569,497332,497901,1513,473058,474571,944,-24274,-23330
1,5,"Instance_150_10_3_0,6_1_10_Rep4",1600,393165,394765,4095,372291,376386,2495,-20874,-18379
1,5,"Instance_150_10_3_0,6_1_20_Rep0",729,455759,456488,6638,423404,430042,5909,-32355,-26446
1,5,"Instance_150_10_3_0,6_1_20_Rep1",241,329799,330040,3488,324479,327967,3247,-5320,-2073
1,5,"Instance_150_10_3_0,6_1_20_Rep2",1469,405687,407156,2198,394450,396648,729,-11237,-10508
1,5,"Instance_150_10_3_0,6_1_20_Rep3",64,415118,415182,7077,386903,393980,7013,-28215,-21202
1,5,"Instance_150_10_3_0,6_1_20_Rep4",0,384908,384908,348,374092,374440,348,-10816,-10468
1,5,"Instance_150_10_5_0,2_0,2_10_Rep0",23126,29840,52966,55131,27173,82304,32005,-2667,29338
1,5,"Instance_150_10_5_0,2_0,2_10_Rep1",13575,47407,60982,59076,43310,102386,45501,-4097,41404
1,5,"Instance_150_10_5_0,2_0,2_10_Rep2",21852,49435,71287,78953,47308,126261,57101,-2127,54974
1,5,"Instance_150_10_5_0,2_0,2_10_Rep3",17438,36161,53599,55243,39527,94770,37805,3366,41171
1,5,"Instance_150_10_5_0,2_0,2_10_Rep4",14876,29938,44814,69065,34379,103444,54189,4441,58630
1,5,"Instance_150_10_5_0,2_0,2_20_Rep0",15206,25933,41139,44981,24173,69154,29775,-1760,28015
1,5,"Instance_150_10_5_0,2_0,2_20_Rep1",9218,20483,29701,45269,22848,68117,36051,2365,38416
1,5,"Instance_150_10_5_0,2_0,2_20_Rep2",7456,33024,40480,50686,32843,83529,43230,-181,43049
1,5,"Instance_150_10_5_0,2_0,2_20_Rep3",8576,22419,30995,51958,21006,72964,43382,-1413,41969
1,5,"Instance_150_10_5_0,2_0,2_20_Rep4",16341,13926,30267,34755,13874,48629,18414,-52,18362
1,5,"Instance_150_10_5_0,2_0,6_10_Rep0",2943,5851,8794,5799,18945,24744,2856,13094,15950
1,5,"Instance_150_10_5_0,2_0,6_10_Rep1",3513,2974,6487,20123,3464,23587,16610,490,17100
1,5,"Instance_150_10_5_0,2_0,6_10_Rep2",1876,6965,8841,8125,34578,42703,6249,27613,33862
1,5,"Instance_150_10_5_0,2_0,6_10_Rep3",3204,3961,7165,8314,35749,44063,5110,31788,36898
1,5,"Instance_150_10_5_0,2_0,6_10_Rep4",5841,11317,17158,34146,12491,46637,28305,1174,29479
1,5,"Instance_150_10_5_0,2_0,6_20_Rep0",111,1627,1738,9152,6713,15865,9041,5086,14127
1,5,"Instance_150_10_5_0,2_0,6_20_Rep1",969,1394,2363,3354,1281,4635,2385,-113,2272
1,5,"Instance_150_10_5_0,2_0,6_20_Rep2",775,2536,3311,10115,9468,19583,9340,6932,16272
1,5,"Instance_150_10_5_0,2_0,6_20_Rep3",3749,4346,8095,9770,4246,14016,6021,-100,5921
1,5,"Instance_150_10_5_0,2_0,6_20_Rep4",733,1563,2296,11341,4697,16038,10608,3134,13742
1,5,"Instance_150_10_5_0,2_1_10_Rep0",74,719,793,840,1093,1933,766,374,1140
1,5,"Instance_150_10_5_0,2_1_10_Rep1",108,368,476,1135,327,1462,1027,-41,986
1,5,"Instance_150_10_5_0,2_1_10_Rep2",474,1514,1988,1097,2768,3865,623,1254,1877
1,5,"Instance_150_10_5_0,2_1_10_Rep3",0,0,0,399,64,463,399,64,463
1,5,"Instance_150_10_5_0,2_1_10_Rep4",134,2103,2237,1436,4187,5623,1302,2084,3386
1,5,"Instance_150_10_5_0,2_1_20_Rep0",0,54,54,612,54,666,612,0,612
1,5,"Instance_150_10_5_0,2_1_20_Rep1",0,0,0,807,93,900,807,93,900
1,5,"Instance_150_10_5_0,2_1_20_Rep2",0,0,0,117,15,132,117,15,132
1,5,"Instance_150_10_5_0,2_1_20_Rep3",0,295,295,348,452,800,348,157,505
1,5,"Instance_150_10_5_0,2_1_20_Rep4",0,0,0,725,0,725,725,0,725
1,5,"Instance_150_10_5_0,4_0,2_10_Rep0",5595,121780,127375,22422,121081,143503,16827,-699,16128
1,5,"Instance_150_10_5_0,4_0,2_10_Rep1",5616,141999,147615,35113,134457,169570,29497,-7542,21955
1,5,"Instance_150_10_5_0,4_0,2_10_Rep2",1818,189104,190922,5146,178079,183225,3328,-11025,-7697
1,5,"Instance_150_10_5_0,4_0,2_10_Rep3",4202,134365,138567,25258,132635,157893,21056,-1730,19326
1,5,"Instance_150_10_5_0,4_0,2_10_Rep4",7719,116412,124131,20169,114822,134991,12450,-1590,10860
1,5,"Instance_150_10_5_0,4_0,2_20_Rep0",417,137111,137528,17937,128907,146844,17520,-8204,9316
1,5,"Instance_150_10_5_0,4_0,2_20_Rep1",465,102688,103153,13103,99424,112527,12638,-3264,9374
1,5,"Instance_150_10_5_0,4_0,2_20_Rep2",4959,92575,97534,18570,90073,108643,13611,-2502,11109
1,5,"Instance_150_10_5_0,4_0,2_20_Rep3",1360,122760,124120,13992,122471,136463,12632,-289,12343
1,5,"Instance_150_10_5_0,4_0,2_20_Rep4",2261,102187,104448,17548,95945,113493,15287,-6242,9045
1,5,"Instance_150_10_5_0,4_0,6_10_Rep0",2,166150,166152,6009,162080,168089,6007,-4070,1937
1,5,"Instance_150_10_5_0,4_0,6_10_Rep1",172,120377,120549,8652,112359,121011,8480,-8018,462
1,5,"Instance_150_10_5_0,4_0,6_10_Rep2",0,95194,95194,4992,100612,105604,4992,5418,10410
1,5,"Instance_150_10_5_0,4_0,6_10_Rep3",0,84203,84203,4009,74889,78898,4009,-9314,-5305
1,5,"Instance_150_10_5_0,4_0,6_10_Rep4",48,110642,110690,3505,104500,108005,3457,-6142,-2685
1,5,"Instance_150_10_5_0,4_0,6_20_Rep0",190,66500,66690,6164,63875,70039,5974,-2625,3349
1,5,"Instance_150_10_5_0,4_0,6_20_Rep1",9,94211,94220,2518,86434,88952,2509,-7777,-5268
1,5,"Instance_150_10_5_0,4_0,6_20_Rep2",0,61089,61089,5640,58484,64124,5640,-2605,3035
1,5,"Instance_150_10_5_0,4_0,6_20_Rep3",56,51161,51217,7567,45967,53534,7511,-5194,2317
1,5,"Instance_150_10_5_0,4_0,6_20_Rep4",0,111794,111794,2793,103795,106588,2793,-7999,-5206
1,5,"Instance_150_10_5_0,4_1_10_Rep0",40,101472,101512,1317,90101,91418,1277,-11371,-10094
